Herb_ID,Herb_cn_name,detail_url,filled_fields,filled_values
HERB004102,南沙参,https://ydz.chp.org.cn/#/item?bookId=1&entryId=382,UsePart|Properties|Meridians,"{""UsePart"": ""根"", ""Properties"": ""甘，微寒"", ""Meridians"": ""归肺、胃经""}"
HERB004118,南五味子,https://ydz.chp.org.cn/#/item?bookId=1&entryId=381,Herb_latin_name|UsePart|Properties|Meridians|Function|Indication,"{""Herb_latin_name"": ""SCHISANDRAE SPHENANTHERAE FRUCTUS"", ""UsePart"": ""成熟果实"", ""Properties"": ""酸、甘，温"", ""Meridians"": ""归肺、心、肾经"", ""Function"": ""收敛固涩，益气生津，补肾宁心"", ""Indication"": ""用于久嗽虚喘，梦遗滑精，遗尿尿频，久泻不止，自汗盗汗，津伤口渴，内热消渴，心悸失眠。""}"
HERB004129,闹羊花,https://ydz.chp.org.cn/#/item?bookId=1&entryId=350,Properties|Meridians,"{""Properties"": ""辛，温；有大毒"", ""Meridians"": ""归肝经""}"
HERB004242,女贞子,https://ydz.chp.org.cn/#/item?bookId=1&entryId=63,UsePart,"{""UsePart"": ""成熟果实""}"
HERB004251,藕节,https://ydz.chp.org.cn/#/item?bookId=1&entryId=610,UsePart,"{""UsePart"": ""根茎""}"
HERB004317,胖大海,https://ydz.chp.org.cn/#/item?bookId=1&entryId=413,Properties|Meridians,"{""Properties"": ""甘，寒"", ""Meridians"": ""归肺、大肠经""}"
HERB004362,片姜黄,https://ydz.chp.org.cn/#/item?bookId=1&entryId=108,Properties|Meridians,"{""Properties"": ""辛、苦，温"", ""Meridians"": ""归脾、肝经""}"
HERB004366,平贝母,https://ydz.chp.org.cn/#/item?bookId=1&entryId=143,Properties|Meridians,"{""Properties"": ""苦、甘，微寒"", ""Meridians"": ""归肺、心经""}"
HERB004446,茜草,https://ydz.chp.org.cn/#/item?bookId=1&entryId=365,UsePart,"{""UsePart"": ""根""}"
HERB004460,千金子,https://ydz.chp.org.cn/#/item?bookId=1&entryId=48,Properties|Meridians,"{""Properties"": ""辛，温；有毒"", ""Meridians"": ""归肝、肾、大肠经""}"
HERB004462,千里光,https://ydz.chp.org.cn/#/item?bookId=1&entryId=47,Meridians,"{""Meridians"": ""归肺、肝经""}"
HERB004461,千金子霜,https://ydz.chp.org.cn/#/item?bookId=1&entryId=49,Properties|Meridians,"{""Properties"": ""辛，温；有毒"", ""Meridians"": ""归肝、肾、大肠经""}"
HERB004468,千年健,https://ydz.chp.org.cn/#/item?bookId=1&entryId=46,UsePart,"{""UsePart"": ""根茎""}"
HERB004518,青风藤,https://ydz.chp.org.cn/#/item?bookId=1&entryId=300,Herb_latin_name|UsePart|Properties|Meridians|Function,"{""Herb_latin_name"": ""SINOMENII CAULIS"", ""UsePart"": ""藤茎"", ""Properties"": ""苦、辛，平"", ""Meridians"": ""归肝、脾经"", ""Function"": ""祛风湿，通经络，利小便""}"
HERB004527,苘麻子,https://ydz.chp.org.cn/#/item?bookId=1&entryId=315,Properties|Meridians,"{""Properties"": ""苦，平"", ""Meridians"": ""归大肠、小肠、膀胱经""}"
HERB004519,青果,https://ydz.chp.org.cn/#/item?bookId=1&entryId=303,Herb_latin_name|UsePart|Properties|Meridians|Function,"{""Herb_latin_name"": ""CANARII FRUCTUS"", ""UsePart"": ""成熟果实"", ""Properties"": ""甘、酸，平"", ""Meridians"": ""归肺、胃经"", ""Function"": ""清热解毒，利咽，生津""}"
HERB004534,青皮,https://ydz.chp.org.cn/#/item?bookId=1&entryId=302,UsePart,"{""UsePart"": ""果实""}"
HERB004543,青葙子,https://ydz.chp.org.cn/#/item?bookId=1&entryId=304,Herb_latin_name|Properties|Meridians|Function,"{""Herb_latin_name"": ""CELOSIAE SEMEN"", ""Properties"": ""苦，微寒"", ""Meridians"": ""归肝经"", ""Function"": ""清肝泻火，明目退翳""}"
HERB004572,当归,https://ydz.chp.org.cn/#/item?bookId=1&entryId=204,UsePart|Properties|Meridians|Function|Indication,"{""UsePart"": ""根"", ""Properties"": ""甘、辛，温"", ""Meridians"": ""归肝、心、脾经"", ""Function"": ""补血活血，调经止痛，润肠通便"", ""Indication"": ""用于血虚萎黄，眩晕心悸，月经不调，经闭痛经，虚寒腹痛，风湿痹痛，跌扑损伤，痈疽疮疡，肠燥便秘。酒当归活血通经。用于经闭痛经，风湿痹痛，跌扑损伤。""}"
HERB004596,川芎,https://ydz.chp.org.cn/#/item?bookId=1&entryId=56,Herb_latin_name|UsePart|Properties|Meridians|Function|Indication,"{""Herb_latin_name"": ""CHUANXIONG RHIZOMA"", ""UsePart"": ""根茎"", ""Properties"": ""辛，温"", ""Meridians"": ""归肝、胆、心包经"", ""Function"": ""活血行气，祛风止痛"", ""Indication"": ""用于胸痹心痛，胸胁刺痛，跌扑肿痛，月经不调，经闭痛经，癥瘕腹痛，头痛，风湿痹痛。""}"
HERB004606,人工牛黄,https://ydz.chp.org.cn/#/item?bookId=1&entryId=5,Indication,"{""Indication"": ""用于痰热谵狂，神昏不语，小儿急惊风，咽喉肿痛，口舌生疮，痈肿疔疮。""}"
HERB004616,人参叶,https://ydz.chp.org.cn/#/item?bookId=1&entryId=7,Properties|Meridians,"{""Properties"": ""苦、甘，寒"", ""Meridians"": ""归肺、胃经""}"
HERB004734,蕤仁,https://ydz.chp.org.cn/#/item?bookId=1&entryId=592,Properties|Meridians,"{""Properties"": ""甘，微寒"", ""Meridians"": ""归肝经""}"
HERB004752,三白草,https://ydz.chp.org.cn/#/item?bookId=1&entryId=13,Properties|Meridians,"{""Properties"": ""甘、辛，寒"", ""Meridians"": ""归肺、膀胱经""}"
HERB004773,三颗针,https://ydz.chp.org.cn/#/item?bookId=1&entryId=15,Meridians|Indication,"{""Meridians"": ""归肝、胃、大肠经"", ""Indication"": ""用于湿热泻痢，黄疸，湿疹，咽痛目赤，聤耳流脓，痈肿疮毒。""}"
HERB004843,马钱子,https://ydz.chp.org.cn/#/item?bookId=1&entryId=72,Properties|Meridians|Function|Indication,"{""Properties"": ""苦，温；有大毒"", ""Meridians"": ""归肝、脾经"", ""Function"": ""通络止痛，散结消肿"", ""Indication"": ""用于跌打损伤，骨折肿痛，风湿顽痹，麻木瘫痪，痈疽疮毒，咽喉肿痛。""}"
HERB004822,桑白皮,https://ydz.chp.org.cn/#/item?bookId=1&entryId=472,Herb_latin_name|UsePart|Properties|Meridians|Function,"{""Herb_latin_name"": ""MORI CORTEX"", ""UsePart"": ""根皮"", ""Properties"": ""甘，寒"", ""Meridians"": ""归肺经"", ""Function"": ""泻肺平喘，利水消肿""}"
HERB004849,沙棘,https://ydz.chp.org.cn/#/item?bookId=1&entryId=285,UsePart|Function|Indication,"{""UsePart"": ""成熟果实"", ""Function"": ""健脾消食，止咳祛痰，活血散瘀"", ""Indication"": ""用于脾虚食少，食积腹痛，咳嗽痰多，胸痹心痛，瘀血经闭，跌扑瘀肿。""}"
HERB004874,山慈菇,https://ydz.chp.org.cn/#/item?bookId=1&entryId=45,Properties|Meridians,"{""Properties"": ""甘、微辛，凉"", ""Meridians"": ""归肝、脾经""}"
HERB004909,山麦冬,https://ydz.chp.org.cn/#/item?bookId=1&entryId=36,Properties|Meridians,"{""Properties"": ""甘、微苦，微寒"", ""Meridians"": ""归心、肺、胃经""}"
HERB004910,山麦冬,https://ydz.chp.org.cn/#/item?bookId=1&entryId=36,Properties|Meridians,"{""Properties"": ""甘、微苦，微寒"", ""Meridians"": ""归心、肺、胃经""}"
HERB004954,桑白皮,https://ydz.chp.org.cn/#/item?bookId=1&entryId=472,Herb_latin_name|UsePart|Properties|Meridians|Function|Indication,"{""Herb_latin_name"": ""MORI CORTEX"", ""UsePart"": ""根皮"", ""Properties"": ""甘，寒"", ""Meridians"": ""归肺经"", ""Function"": ""泻肺平喘，利水消肿"", ""Indication"": ""用于肺热喘咳，水肿胀满尿少，面目肌肤浮肿。""}"
HERB004948,山楂叶,https://ydz.chp.org.cn/#/item?bookId=1&entryId=44,Herb_latin_name|Properties|Meridians|Function,"{""Herb_latin_name"": ""CRATAEGI FOLIUM"", ""Properties"": ""酸，平"", ""Meridians"": ""归肝经"", ""Function"": ""活血化瘀，理气通脉，化浊降脂""}"
HERB004993,穿心莲,https://ydz.chp.org.cn/#/item?bookId=1&entryId=423,UsePart|Properties|Meridians|Function|Indication,"{""UsePart"": ""地上部分"", ""Properties"": ""苦，寒"", ""Meridians"": ""归心、肺、大肠、膀胱经"", ""Function"": ""清热解毒，凉血，消肿"", ""Indication"": ""用于感冒发热，咽喉肿痛，口舌生疮，顿咳劳嗽，泄泻痢疾，热淋涩痛，痈肿疮疡，蛇虫咬伤。""}"
HERB004998,伸筋草,https://ydz.chp.org.cn/#/item?bookId=1&entryId=273,UsePart,"{""UsePart"": ""全草""}"
HERB005042,石吊兰,https://ydz.chp.org.cn/#/item?bookId=1&entryId=132,Properties|Meridians,"{""Properties"": ""苦，温"", ""Meridians"": ""归肺经""}"
HERB005054,石斛,https://ydz.chp.org.cn/#/item?bookId=1&entryId=135,Properties|Meridians,"{""Properties"": ""甘，微寒"", ""Meridians"": ""归胃、肾经""}"
HERB005055,石斛,https://ydz.chp.org.cn/#/item?bookId=1&entryId=135,Properties|Meridians,"{""Properties"": ""甘，微寒"", ""Meridians"": ""归胃、肾经""}"
HERB005088,当归,https://ydz.chp.org.cn/#/item?bookId=1&entryId=204,UsePart|Properties|Meridians|Function|Indication,"{""UsePart"": ""根"", ""Properties"": ""甘、辛，温"", ""Meridians"": ""归肝、心、脾经"", ""Function"": ""补血活血，调经止痛，润肠通便"", ""Indication"": ""用于血虚萎黄，眩晕心悸，月经不调，经闭痛经，虚寒腹痛，风湿痹痛，跌扑损伤，痈疽疮疡，肠燥便秘。酒当归活血通经。用于经闭痛经，风湿痹痛，跌扑损伤。""}"
HERB005092,石韦,https://ydz.chp.org.cn/#/item?bookId=1&entryId=131,Herb_latin_name|UsePart|Properties|Meridians|Function,"{""Herb_latin_name"": ""PYRROSIAE FOLIUM"", ""UsePart"": ""叶"", ""Properties"": ""甘、苦，微寒"", ""Meridians"": ""归肺、膀胱经"", ""Function"": ""利尿通淋，清肺止咳，凉血止血""}"
HERB005165,水红花子,https://ydz.chp.org.cn/#/item?bookId=1&entryId=121,UsePart|Properties|Meridians,"{""UsePart"": ""成熟果实"", ""Properties"": ""咸，微寒"", ""Meridians"": ""归肝、胃经""}"
HERB005162,水飞蓟,https://ydz.chp.org.cn/#/item?bookId=1&entryId=119,Herb_latin_name|Properties|Meridians|Function,"{""Herb_latin_name"": ""SILYBI FRUCTUS"", ""Properties"": ""苦，凉"", ""Meridians"": ""归肝、胆经"", ""Function"": ""清热解毒，疏肝利胆""}"
HERB005183,水牛角,https://ydz.chp.org.cn/#/item?bookId=1&entryId=120,Properties|Meridians,"{""Properties"": ""苦，寒"", ""Meridians"": ""归心、肝经""}"
HERB005222,丝瓜络,https://ydz.chp.org.cn/#/item?bookId=1&entryId=184,Properties|Meridians,"{""Properties"": ""甘，平"", ""Meridians"": ""归肺、胃、肝经""}"
HERB005258,松花粉,https://ydz.chp.org.cn/#/item?bookId=1&entryId=318,Herb_latin_name|UsePart|Properties|Meridians|Function,"{""Herb_latin_name"": ""PINI POLLEN"", ""UsePart"": ""花"", ""Properties"": ""甘，温"", ""Meridians"": ""归肝、脾经"", ""Function"": ""收敛止血，燥湿敛疮""}"
HERB005335,娑罗子,https://ydz.chp.org.cn/#/item?bookId=1&entryId=460,Properties|Meridians,"{""Properties"": ""甘，温"", ""Meridians"": ""归肝、胃经""}"
HERB005390,太子参,https://ydz.chp.org.cn/#/item?bookId=1&entryId=98,UsePart,"{""UsePart"": ""块根""}"
HERB005415,桃枝,https://ydz.chp.org.cn/#/item?bookId=1&entryId=438,Properties|Meridians,"{""Properties"": ""苦，平"", ""Meridians"": ""归心、肝经""}"
HERB005434,天冬,https://ydz.chp.org.cn/#/item?bookId=1&entryId=78,UsePart,"{""UsePart"": ""块根""}"
HERB005447,天葵子,https://ydz.chp.org.cn/#/item?bookId=1&entryId=84,UsePart,"{""UsePart"": ""块根""}"
HERB005442,甜瓜子,https://ydz.chp.org.cn/#/item?bookId=1&entryId=501,Function|Indication,"{""Function"": ""清肺，润肠，化瘀，排脓，疗伤止痛"", ""Indication"": ""用于肺热咳嗽，便秘，肺痈，肠痈，跌打损伤，筋骨折伤。""}"
HERB005471,天山雪莲,https://ydz.chp.org.cn/#/item?bookId=1&entryId=76,Herb_latin_name|UsePart|Function|Indication,"{""Herb_latin_name"": ""SAUSSUREAE INVOLUCRATAE HERBA"", ""UsePart"": ""地上部分"", ""Function"": ""维吾尔医：补肾活血，强筋骨，营养神经，调节异常体液"", ""Indication"": ""用于风湿性关节炎，关节疼痛，肺寒咳嗽，肾与小腹冷痛，白带过多等。 中医：温肾助阳，祛风胜湿，通经活血。用于风寒湿痹痛、类风湿性关节炎，小腹冷痛，月经不调。""}"
HERB005485,天竺黄,https://ydz.chp.org.cn/#/item?bookId=1&entryId=80,Indication,"{""Indication"": ""用于热病神昏，中风痰迷，小儿痰热惊痫、抽搐、夜啼。""}"
HERB005502,铁皮石斛,https://ydz.chp.org.cn/#/item?bookId=1&entryId=445,Properties|Meridians,"{""Properties"": ""甘，微寒"", ""Meridians"": ""归胃、肾经""}"
HERB005523,通草,https://ydz.chp.org.cn/#/item?bookId=1&entryId=469,UsePart,"{""UsePart"": ""茎""}"
HERB005526,通关藤,https://ydz.chp.org.cn/#/item?bookId=1&entryId=468,Properties|Meridians,"{""Properties"": ""苦，微寒"", ""Meridians"": ""归肺经""}"
HERB005532,山楂,https://ydz.chp.org.cn/#/item?bookId=1&entryId=43,Properties|Meridians,"{""Properties"": ""酸、甘，微温"", ""Meridians"": ""归脾、胃、肝经""}"
HERB005548,土贝母,https://ydz.chp.org.cn/#/item?bookId=1&entryId=20,UsePart,"{""UsePart"": ""块茎""}"
HERB005569,土荆皮,https://ydz.chp.org.cn/#/item?bookId=1&entryId=21,Herb_latin_name|UsePart|Properties|Meridians|Function,"{""Herb_latin_name"": ""PSEUDOLARICIS CORTEX"", ""UsePart"": ""根皮"", ""Properties"": ""辛，温；有毒"", ""Meridians"": ""归肺、脾经"", ""Function"": ""杀虫，疗癣，止痒""}"
HERB005615,贯叶金丝桃,https://ydz.chp.org.cn/#/item?bookId=1&entryId=358,UsePart|Properties|Meridians|Function|Indication,"{""UsePart"": ""地上部分"", ""Properties"": ""辛，寒"", ""Meridians"": ""归肝经"", ""Function"": ""疏肝解郁，清热利湿，消肿通乳"", ""Indication"": ""用于肝气郁结，情志不畅，心胸郁闷，关节肿痛，乳痈，乳少。""}"
HERB005609,瓦松,https://ydz.chp.org.cn/#/item?bookId=1&entryId=101,Herb_latin_name|UsePart|Properties|Meridians|Function|Indication,"{""Herb_latin_name"": ""OROSTACHYIS FIMBRIATAE HERBA"", ""UsePart"": ""地上部分"", ""Properties"": ""酸、苦，凉"", ""Meridians"": ""归肝、肺、脾经"", ""Function"": ""凉血止血，解毒，敛疮"", ""Indication"": ""用于血痢，便血，痔血，疮口久不愈合。""}"
HERB005658,委陵菜,https://ydz.chp.org.cn/#/item?bookId=1&entryId=331,Properties|Meridians,"{""Properties"": ""苦，寒"", ""Meridians"": ""归肝、大肠经""}"
HERB005708,蜈蚣,https://ydz.chp.org.cn/#/item?bookId=1&entryId=567,Properties|Meridians,"{""Properties"": ""辛，温；有毒"", ""Meridians"": ""归肝经""}"
HERB005673,益母草,https://ydz.chp.org.cn/#/item?bookId=1&entryId=457,UsePart|Properties|Meridians|Function|Indication,"{""UsePart"": ""地上部分"", ""Properties"": ""苦、辛，微寒"", ""Meridians"": ""归肝、心包、膀胱经"", ""Function"": ""活血调经，利尿消肿，清热解毒"", ""Indication"": ""用于月经不调，痛经经闭，恶露不尽，水肿尿少，疮疡肿毒。""}"
HERB005749,巫山淫羊藿,https://ydz.chp.org.cn/#/item?bookId=1&entryId=260,Properties|Meridians,"{""Properties"": ""辛、甘，温"", ""Meridians"": ""归肝、肾经""}"
HERB005889,豨莶草,https://ydz.chp.org.cn/#/item?bookId=1&entryId=585,Herb_latin_name|UsePart|Properties|Meridians|Function|Indication,"{""Herb_latin_name"": ""SIEGESBECKIAE HERBA"", ""UsePart"": ""地上部分"", ""Properties"": ""辛、苦，寒"", ""Meridians"": ""归肝、肾经"", ""Function"": ""祛风湿，利关节，解毒"", ""Indication"": ""用于风湿痹痛，筋骨无力，腰膝酸软，四肢麻痹，半身不遂，风疹湿疮。""}"
HERB005937,前胡,https://ydz.chp.org.cn/#/item?bookId=1&entryId=418,UsePart|Properties|Meridians|Function|Indication,"{""UsePart"": ""根"", ""Properties"": ""苦、辛，微寒"", ""Meridians"": ""归肺经"", ""Function"": ""降气化痰，散风清热"", ""Indication"": ""用于痰热喘满，咯痰黄稠，风热咳嗽痰多。""}"
HERB005945,夏天无,https://ydz.chp.org.cn/#/item?bookId=1&entryId=440,Properties|Meridians,"{""Properties"": ""苦、微辛，温"", ""Meridians"": ""归肝经""}"
HERB006026,香加皮,https://ydz.chp.org.cn/#/item?bookId=1&entryId=405,Herb_latin_name|UsePart|Properties|Meridians|Function,"{""Herb_latin_name"": ""PERIPLOCAE CORTEX"", ""UsePart"": ""根皮"", ""Properties"": ""辛、苦，温；有毒"", ""Meridians"": ""归肝、肾、心经"", ""Function"": ""利水消肿，祛风湿，强筋骨""}"
HERB006045,香薷,https://ydz.chp.org.cn/#/item?bookId=1&entryId=408,Meridians,"{""Meridians"": ""归肺、胃经""}"
HERB006055,香橼,https://ydz.chp.org.cn/#/item?bookId=1&entryId=407,UsePart|Properties|Meridians|Function|Indication,"{""UsePart"": ""成熟果实"", ""Properties"": ""辛、苦、酸，温"", ""Meridians"": ""归肝、脾、肺经"", ""Function"": ""疏肝理气，宽中，化痰"", ""Indication"": ""用于肝胃气滞，胸胁胀痛，脘腹痞满，呕吐噫气，痰多咳嗽。""}"
HERB006061,香橼,https://ydz.chp.org.cn/#/item?bookId=1&entryId=407,Herb_latin_name|UsePart|Properties|Meridians|Function,"{""Herb_latin_name"": ""CITRI FRUCTUS"", ""UsePart"": ""成熟果实"", ""Properties"": ""辛、苦、酸，温"", ""Meridians"": ""归肝、脾、肺经"", ""Function"": ""疏肝理气，宽中，化痰""}"
HERB006068,香附,https://ydz.chp.org.cn/#/item?bookId=1&entryId=406,Herb_latin_name|UsePart|Properties|Meridians|Function|Indication,"{""Herb_latin_name"": ""CYPERI RHIZOMA"", ""UsePart"": ""根茎"", ""Properties"": ""辛、微苦、微甘，平"", ""Meridians"": ""归肝、脾、三焦经"", ""Function"": ""疏肝解郁，理气宽中，调经止痛"", ""Indication"": ""用于肝郁气滞，胸胁胀痛，疝气疼痛，乳房胀痛，脾胃气滞，脘腹痞闷，胀满疼痛，月经不调，经闭痛经。""}"
HERB006121,小茴香,https://ydz.chp.org.cn/#/item?bookId=1&entryId=66,UsePart,"{""UsePart"": ""成熟果实""}"
HERB006151,小通草,https://ydz.chp.org.cn/#/item?bookId=1&entryId=67,UsePart|Properties|Meridians,"{""UsePart"": ""茎"", ""Properties"": ""甘、淡，寒"", ""Meridians"": ""归肺、胃经""}"
HERB006228,辛夷,https://ydz.chp.org.cn/#/item?bookId=1&entryId=282,Herb_latin_name|UsePart|Properties|Meridians|Function,"{""Herb_latin_name"": ""MAGNOLIAE FLOS"", ""UsePart"": ""花蕾"", ""Properties"": ""辛，温"", ""Meridians"": ""归肺、胃经"", ""Function"": ""散风寒，通鼻窍""}"
HERB006278,玄明粉,https://ydz.chp.org.cn/#/item?bookId=1&entryId=175,Properties|Meridians,"{""Properties"": ""咸、苦，寒"", ""Meridians"": ""归胃、大肠经""}"
HERB006310,鸦胆子,https://ydz.chp.org.cn/#/item?bookId=1&entryId=399,Properties|Meridians,"{""Properties"": ""苦，寒；有小毒"", ""Meridians"": ""归大肠、肝经""}"
HERB006326,亚麻子,https://ydz.chp.org.cn/#/item?bookId=1&entryId=196,Properties|Meridians,"{""Properties"": ""甘，平"", ""Meridians"": ""归肺、肝、大肠经""}"
HERB006336,鸭跖草,https://ydz.chp.org.cn/#/item?bookId=1&entryId=444,UsePart|Properties|Meridians,"{""UsePart"": ""地上部分"", ""Properties"": ""甘、淡，寒"", ""Meridians"": ""归肺、胃、小肠经""}"
HERB006342,岩白菜,https://ydz.chp.org.cn/#/item?bookId=1&entryId=326,Properties|Meridians,"{""Properties"": ""苦、涩，平"", ""Meridians"": ""归肺、肝、脾经""}"
HERB006335,鸭跖草,https://ydz.chp.org.cn/#/item?bookId=1&entryId=444,UsePart|Properties|Meridians,"{""UsePart"": ""地上部分"", ""Properties"": ""甘、淡，寒"", ""Meridians"": ""归肺、胃、小肠经""}"
HERB006476,野木瓜,https://ydz.chp.org.cn/#/item?bookId=1&entryId=495,Properties|Meridians,"{""Properties"": ""微苦，平"", ""Meridians"": ""归肝、胃经""}"
HERB006508,伊贝母,https://ydz.chp.org.cn/#/item?bookId=1&entryId=217,Properties|Meridians,"{""Properties"": ""苦、甘，微寒"", ""Meridians"": ""归肺、心经""}"
HERB006571,一枝黄花,https://ydz.chp.org.cn/#/item?bookId=1&entryId=1,Herb_latin_name|UsePart|Properties|Meridians|Function,"{""Herb_latin_name"": ""SOLIDAGINIS HERBA"", ""UsePart"": ""全草"", ""Properties"": ""辛、苦，凉"", ""Meridians"": ""归肺、肝经"", ""Function"": ""清热解毒，疏散风热""}"
HERB006569,益智,https://ydz.chp.org.cn/#/item?bookId=1&entryId=458,Herb_latin_name|UsePart|Properties|Meridians|Function|Indication,"{""Herb_latin_name"": ""ALPINIAE OXYPHYLLAE FRUCTUS"", ""UsePart"": ""成熟果实"", ""Properties"": ""辛，温"", ""Meridians"": ""归脾、肾经"", ""Function"": ""暖肾固精缩尿，温脾止泻摄唾"", ""Indication"": ""用于肾虚遗尿，小便频数，遗精白浊，脾寒泄泻，腹中冷痛，口多唾涎。""}"
HERB006586,茵陈,https://ydz.chp.org.cn/#/item?bookId=1&entryId=373,UsePart,"{""UsePart"": ""地上部分""}"
HERB006633,淫羊藿,https://ydz.chp.org.cn/#/item?bookId=1&entryId=517,Herb_latin_name|UsePart|Properties|Meridians|Function,"{""Herb_latin_name"": ""EPIMEDII FOLIUM"", ""UsePart"": ""叶"", ""Properties"": ""辛、甘，温"", ""Meridians"": ""归肝、肾经"", ""Function"": ""补肾阳，强筋骨，祛风湿""}"
HERB006632,银杏叶,https://ydz.chp.org.cn/#/item?bookId=1&entryId=499,Herb_latin_name|UsePart|Properties|Meridians|Function|Indication,"{""Herb_latin_name"": ""GINKGO FOLIUM"", ""UsePart"": ""叶"", ""Properties"": ""甘、苦、涩，平"", ""Meridians"": ""归心、肺经"", ""Function"": ""活血化瘀，通络止痛，敛肺平喘，化浊降脂"", ""Indication"": ""用于瘀血阻络，胸痹心痛，中风偏瘫，肺虚咳喘，高脂血症。""}"
HERB006658,银杏叶,https://ydz.chp.org.cn/#/item?bookId=1&entryId=499,Herb_latin_name|UsePart|Properties|Meridians|Function|Indication,"{""Herb_latin_name"": ""GINKGO FOLIUM"", ""UsePart"": ""叶"", ""Properties"": ""甘、苦、涩，平"", ""Meridians"": ""归心、肺经"", ""Function"": ""活血化瘀，通络止痛，敛肺平喘，化浊降脂"", ""Indication"": ""用于瘀血阻络，胸痹心痛，中风偏瘫，肺虚咳喘，高脂血症。""}"
HERB006714,余甘子,https://ydz.chp.org.cn/#/item?bookId=1&entryId=277,UsePart,"{""UsePart"": ""成熟果实""}"
HERB006750,禹余粮,https://ydz.chp.org.cn/#/item?bookId=1&entryId=411,Properties|Meridians,"{""Properties"": ""甘、涩，微寒"", ""Meridians"": ""归胃、大肠经""}"
HERB006753,禹州漏芦,https://ydz.chp.org.cn/#/item?bookId=1&entryId=410,UsePart|Properties|Meridians,"{""UsePart"": ""根"", ""Properties"": ""苦，寒"", ""Meridians"": ""归胃经""}"
HERB006752,预知子,https://ydz.chp.org.cn/#/item?bookId=1&entryId=470,Properties|Meridians,"{""Properties"": ""苦，寒"", ""Meridians"": ""归肝、胆、胃、膀胱经""}"
HERB006811,月季花,https://ydz.chp.org.cn/#/item?bookId=1&entryId=110,Meridians,"{""Meridians"": ""归肝经""}"
HERB006860,云芝,https://ydz.chp.org.cn/#/item?bookId=1&entryId=86,UsePart|Meridians|Function|Indication,"{""UsePart"": ""子实体"", ""Meridians"": ""归心、脾、肝、肾经"", ""Function"": ""健脾利湿，清热解毒"", ""Indication"": ""用于湿热黄疸，胁痛，纳差，倦怠乏力。""}"
HERB006995,炙红芪,https://ydz.chp.org.cn/#/item?bookId=1&entryId=235,Properties|Meridians,"{""Properties"": ""甘，温"", ""Meridians"": ""归肺、脾经""}"
HERB006985,制川乌,https://ydz.chp.org.cn/#/item?bookId=1&entryId=55,Properties|Meridians,"{""Properties"": ""辛、苦，热；有毒"", ""Meridians"": ""归心、肝、肾、脾经""}"
HERB007044,蜘蛛香,https://ydz.chp.org.cn/#/item?bookId=1&entryId=586,Properties|Meridians,"{""Properties"": ""微苦、辛，温"", ""Meridians"": ""归心、脾、胃经""}"
HERB007081,钟乳石,https://ydz.chp.org.cn/#/item?bookId=1&entryId=403,Properties|Meridians,"{""Properties"": ""甘，温"", ""Meridians"": ""归肺、肾、胃经""}"
HERB007079,肿节风,https://ydz.chp.org.cn/#/item?bookId=1&entryId=346,UsePart|Properties|Meridians,"{""UsePart"": ""全草"", ""Properties"": ""苦、辛，平"", ""Meridians"": ""归心、肝经""}"
HERB007108,竹节参,https://ydz.chp.org.cn/#/item?bookId=1&entryId=212,Herb_latin_name|UsePart|Properties|Meridians|Function|Indication,"{""Herb_latin_name"": ""PANACIS JAPONICI RHIZOMA"", ""UsePart"": ""根茎"", ""Properties"": ""甘、微苦，温"", ""Meridians"": ""归肝、脾、肺经"", ""Function"": ""散瘀止血，消肿止痛，祛痰止咳，补虚强壮"", ""Indication"": ""用于痨嗽咯血，跌扑损伤，咳嗽痰多，病后虚弱。""}"
HERB007119,朱砂根,https://ydz.chp.org.cn/#/item?bookId=1&entryId=211,Properties|Meridians,"{""Properties"": ""微苦、辛，平"", ""Meridians"": ""归肺、肝经""}"
HERB007127,猪牙皂,https://ydz.chp.org.cn/#/item?bookId=1&entryId=502,Properties|Meridians,"{""Properties"": ""辛、咸，温；有小毒"", ""Meridians"": ""归肺、大肠经""}"
HERB007136,珠子参,https://ydz.chp.org.cn/#/item?bookId=1&entryId=427,Properties|Meridians,"{""Properties"": ""苦、甘，微寒"", ""Meridians"": ""归肝、肺、胃经""}"
HERB007180,紫花前胡,https://ydz.chp.org.cn/#/item?bookId=1&entryId=536,Herb_latin_name|UsePart|Properties|Meridians|Function|Indication,"{""Herb_latin_name"": ""PEUCEDANI DECURSIVI RADIX"", ""UsePart"": ""根"", ""Properties"": ""苦、辛，微寒"", ""Meridians"": ""归肺经"", ""Function"": ""降气化痰，散风清热"", ""Indication"": ""用于痰热喘满，咯痰黄稠，风热咳嗽痰多。""}"
HERB007206,紫石英,https://ydz.chp.org.cn/#/item?bookId=1&entryId=534,Properties|Meridians,"{""Properties"": ""甘，温"", ""Meridians"": ""归肾、心、肺经""}"
HERB007213,紫苏子,https://ydz.chp.org.cn/#/item?bookId=1&entryId=537,UsePart|Properties|Meridians,"{""UsePart"": ""成熟果实"", ""Properties"": ""辛，温"", ""Meridians"": ""归肺经""}"
HERB007210,紫苏梗,https://ydz.chp.org.cn/#/item?bookId=1&entryId=539,Properties|Meridians,"{""Properties"": ""辛，温"", ""Meridians"": ""归肺、脾经""}"
HERB007244,棕榈,https://ydz.chp.org.cn/#/item?bookId=1&entryId=531,Properties|Meridians,"{""Properties"": ""苦、涩，平"", ""Meridians"": ""归肺、肝、大肠经""}"
